date,cedis_group,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2022-04-15,NC,189,241.285714285714,272.465227795946,156.231548492197,388.698907099695,20
2022-04-16,NC,186,238.285714285714,272.740776708771,156.447722555284,389.033830862259,20
2022-04-17,NC,186,233.285714285714,273.016439712779,156.664021726816,389.368857698742,20
2022-04-18,NC,198,216.142857142857,273.292151434971,156.880394692115,389.703908177827,20
2022-04-19,NC,252,217.714285714286,273.56784630711,157.096789953205,390.038902661014,20
2022-04-20,NC,278,218.714285714286,273.843458585348,157.31315584417,390.373761326527,20
2022-04-21,NC,269,222.285714285714,274.118922370115,157.529440546733,390.708404193496,20
2022-04-22,NC,229,228.0,274.394171626233,157.745592106063,391.042751146404,20
2022-04-23,NC,182,227.428571428571,274.669140203286,157.961558446786,391.376721959787,20
2022-04-24,NC,195,228.857142857143,274.943761856205,158.177287389218,391.710236323193,20
2022-04-25,NC,275,240.714285714286,275.217970266085,158.392726665799,392.043213866372,20
2022-04-26,NC,244,235.285714285714,275.491699061216,158.607823937729,392.375574184702,20
2022-04-27,NC,239,231.142857142857,275.764881838322,158.822526811797,392.707236864846,20
2022-04-28,NC,270,235.285714285714,276.037452184008,159.036782857401,393.038121510616,20
2022-04-29,NC,226,233.571428571429,276.309343696396,159.250539623752,393.36814776904,20
2022-04-30,NC,214,238.142857142857,276.580490006945,159.463744657249,393.697235356642,20
2022-05-01,NC,199,239.0,276.850824802458,159.676345519031,394.025304085885,20
2022-05-02,NC,270,237.428571428571,277.120281847246,159.888289802687,394.352273891806,20
2022-05-03,NC,245,239.0,277.388795005466,160.099525152118,394.678064858813,20
2022-05-04,NC,249,238.571428571429,277.656298263593,160.309999279558,395.002597247629,20
2022-05-05,NC,256,237.857142857143,277.922725753053,160.519659983723,395.325791522383,20
2022-05-06,NC,249,239.857142857143,278.188011772968,160.728455168097,395.647568377839,20
2022-05-07,NC,186,235.857142857143,278.452090813038,160.936332859346,395.96784876673,20
2022-05-08,NC,191,234.714285714286,278.714897576525,161.14324122584,396.286553927209,20
2022-05-09,NC,254,232.428571428571,278.976367003341,161.349128596285,396.603605410397,20
2022-05-10,NC,246,233.857142857143,279.236434293227,161.553943478454,396.918925108001,20
2022-05-11,NC,253,230.857142857143,279.495034929008,161.757634578003,397.232435280012,20
2022-05-12,NC,213,225.571428571429,279.752104699914,161.960150817371,397.544058582457,20
2022-05-13,NC,273,233.0,280.007579724967,162.161441354742,397.853718095191,20
2022-05-14,NC,227,232.0,280.261396476397,162.361455603078,398.161337349717,20
2022-05-15,NC,198,240.0,280.513491803106,162.560143249188,398.466840357024,20
2022-05-16,NC,296,246.428571428571,280.763802954138,162.757454272847,398.770151635429,20
2022-05-17,NC,258,247.285714285714,281.012267602168,162.953338965941,399.071196238395,20
2022-05-18,NC,264,247.714285714286,281.258823866981,163.14774795163,399.369899782333,20
2022-05-19,NC,248,252.142857142857,281.503410338936,163.340632203516,399.666188474357,20
2022-05-20,NC,236,247.571428571429,281.745966102397,163.531943064815,399.959989139979,20
2022-05-21,NC,185,241.0,281.986430759125,163.721632267512,400.251229250739,20
2022-05-22,NC,221,243.428571428571,282.224744451612,163.909651951485,400.53983695174,20
2022-05-23,NC,281,241.428571428571,282.460847886345,164.095954683603,400.825741089087,20
2022-05-24,NC,256,241.285714285714,282.694682356987,164.280493476768,401.108871237207,20
2022-05-25,NC,234,237.142857142857,282.926189767469,164.463221808905,401.389157726033,20
2022-05-26,NC,207,231.285714285714,283.155312654959,164.644093641872,401.666531668046,20
2022-05-27,NC,223,229.428571428571,283.381994212721,164.823063440297,401.940924985145,20
2022-05-28,NC,190,231.142857142857,283.606178312829,165.000086190315,402.212270435343,20
2022-05-29,NC,191,225.857142857143,283.827809528735,165.175117418202,402.480501639268,20
2022-05-30,NC,299,228.428571428571,284.04683315767,165.34811320889,402.74555310645,20
2022-05-31,NC,271,230.571428571429,284.263195242867,165.51903022435,403.007360261383,20
2022-06-01,NC,253,233.285714285714,284.476842595594,165.687825721842,403.265859469345,20
2022-06-02,NC,302,246.857142857143,284.687722816979,165.854457571998,403.520988061961,20
2022-06-03,NC,286,256.714285714286,284.89578431962,166.018884276753,403.772684362487,20
2022-06-04,NC,195,256.571428571429,285.100976348953,166.181064987091,404.020887710816,20
2022-06-05,NC,194,257.0,285.303249004384,166.340959520604,404.265538488164,20
2022-06-06,NC,207,243.857142857143,285.50255326015,166.498528378848,404.506578141451,20
2022-06-07,NC,254,242.285714285714,285.698840985914,166.653732764494,404.743949207335,20
2022-06-08,NC,200,225.857142857143,285.89206496707,166.806534598238,404.977595335902,20
2022-06-09,NC,246,228.571428571429,286.08217892474,166.956896535496,405.207461313984,20
