date,age,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2022-11-29,0-19,504,534.571428571429,647.351498043428,433.067153401806,861.635842685051,30
2022-11-30,0-19,511,534.0,647.273361389009,433.001701784636,861.545020993381,30
2022-12-01,0-19,488,537.0,647.204501848177,432.943982216375,861.46502147998,30
2022-12-02,0-19,525,533.285714285714,647.144993095829,432.894055895162,861.395930296495,30
2022-12-03,0-19,503,523.285714285714,647.094906413285,432.851982054554,861.337830772016,30
2022-12-04,0-19,510,517.714285714286,647.054310678219,432.817817956094,861.290803400343,30
2022-12-05,0-19,,,647.02327235489,432.791618882109,861.254925827671,30
2022-12-06,0-19,,,647.001855484725,432.773438128747,861.230272840703,30
2022-12-07,0-19,,,646.990121677201,432.763326999233,861.216916355169,30
2022-12-08,0-19,,,646.988130101042,432.761334797339,861.214925404746,30
2022-12-09,0-19,,,646.995937475708,432.767508821053,861.224366130362,30
2022-12-10,0-19,,,647.013598063176,432.781894356458,861.245301769894,30
2022-12-11,0-19,,,647.041163660005,432.804534671782,861.277792648229,30
2022-12-12,0-19,,,647.078683589674,432.835471011647,861.3218961677,30
2022-12-13,0-19,,,647.126204695181,432.874742591484,861.377666798879,30
2022-12-14,0-19,,,647.183771331917,432.922386592118,861.445156071715,30
2022-12-15,0-19,,,647.251425360774,432.978438154519,861.524412567029,30
2022-12-16,0-19,,,647.329206141519,433.042930374702,861.615481908336,30
2022-12-17,0-19,,,647.4171505264,433.115894298788,861.718406754013,30
2022-12-18,0-19,,,647.515292853996,433.197358918205,861.833226789787,30
2022-12-19,0-19,,,647.623664943291,433.287351165035,861.959978721548,30
2022-12-20,0-19,,,647.742296087988,433.385895907494,862.098696268481,30
2022-12-21,0-19,,,647.871213051035,433.493015945551,862.249410156518,30
2022-12-22,0-19,,,648.010440059388,433.608732006679,862.412148112097,30
2022-12-23,0-19,,,648.159998798975,433.733062741723,862.586934856226,30
2022-12-24,0-19,,,648.319908409891,433.866024720914,862.773792098869,30
2022-12-25,0-19,,,648.490185481802,434.007632429986,862.972738533618,30
2022-12-26,0-19,,,648.670844049556,434.157898266429,863.183789832683,30
2022-12-27,0-19,,,648.861895589015,434.316832535859,863.406958642172,30
2022-12-28,0-19,,,649.063349013099,434.484443448509,863.642254577688,30
2022-12-29,0-19,,,649.275210668026,434.660737115841,863.889684220211,30
2022-12-30,0-19,,,649.497484329787,434.845717547279,864.149251112294,30
2022-12-31,0-19,,,649.730171200814,435.039386647064,864.420955754563,30
2022-01-01,20-39,790,636.285714285714,675.381387240101,453.746124461488,897.016650018714,28
2022-01-02,20-39,593,643.428571428571,675.142040950896,453.54595172212,896.738130179673,28
2022-01-03,20-39,698,640.285714285714,674.917952336944,453.358533923243,896.477370750645,28
2022-01-04,20-39,597,625.142857142857,674.709176227081,453.183915644607,896.234436809555,28
2022-01-05,20-39,617,623.571428571429,674.515763888455,453.022138568566,896.009389208344,28
2022-01-06,20-39,601,636.285714285714,674.337763027388,452.873241482409,895.802284572368,28
2022-01-07,20-39,729,660.714285714286,674.175217790239,452.737260280578,895.613175299899,28
2022-01-08,20-39,654,641.285714285714,674.028168764213,452.614227966741,895.442109561685,28
2022-01-09,20-39,590,640.857142857143,673.896652978143,452.504174655717,895.289131300569,28
2022-01-10,20-39,649,633.857142857143,673.780703903205,452.407127575248,895.154280231162,28
2022-01-11,20-39,615,636.428571428571,673.680351453559,452.323111067589,895.037591839528,28
2022-01-12,20-39,551,627.0,673.595621986923,452.25214659093,894.939097382916,28
2022-01-13,20-39,613,628.714285714286,673.526538305051,452.194252720622,894.858823889479,28
2022-01-14,20-39,630,614.571428571429,673.473119654112,452.14944515021,894.796794158014,28
2022-01-15,20-39,628,610.857142857143,673.435381724975,452.117736692262,894.753026757688,28
2022-01-16,20-39,634,617.142857142857,673.413336653378,452.099137278994,894.727536027761,28
2022-01-17,20-39,637,615.428571428571,673.406993019985,452.093653962683,894.720332077287,28
2022-01-18,20-39,606,614.142857142857,673.416355850331,452.101290915862,894.7314207848,28
2022-01-19,20-39,576,617.714285714286,673.441426614639,452.122049431298,894.760803797981,28
2022-01-20,20-39,575,612.285714285714,673.482203227527,452.155927921759,894.808478533296,28
2022-01-21,20-39,657,616.142857142857,673.538680047583,452.202921919549,894.874438175618,28
2022-01-22,20-39,690,625.0,673.61084787683,452.26302407584,894.95867167782,28
2022-01-23,20-39,611,621.714285714286,673.698693960065,452.336224159777,895.061163760353,28
2022-01-24,20-39,629,620.571428571429,673.802201984092,452.422509057374,895.18189491081,28
2022-01-25,20-39,596,619.142857142857,673.921352076834,452.5218627702,895.320841383468,28
2022-01-26,20-39,641,628.428571428571,674.056120806348,452.634266413863,895.477975198834,28
2022-01-27,20-39,535,622.714285714286,674.206481179741,452.759698216294,895.653264143188,28
2022-01-28,20-39,652,622.0,674.372402641986,452.898133515838,895.846671768134,28
2022-01-29,20-39,684,621.142857142857,674.553851074666,453.049544759163,896.058157390168,28
2022-01-30,20-39,599,619.428571428571,674.750788794637,453.213901498996,896.287676090279,28
2022-01-31,20-39,674,625.857142857143,674.963174552637,453.391170391691,896.535178713582,28
2022-02-01,20-39,563,621.142857142857,675.190963531831,453.581315194648,896.800611869014,28
2022-02-02,20-39,635,620.285714285714,675.434107346334,453.784296763585,897.083917929083,28
2022-02-03,20-39,603,630.0,675.6925540397,454.000073049687,897.385035029714,28
2022-02-04,20-39,695,636.142857142857,675.966248083405,454.228599096636,897.703897070174,28
2022-02-05,20-39,650,631.285714285714,676.255130375335,454.46982703754,898.04043371313,28
2022-02-06,20-39,664,640.571428571429,676.559138238303,454.723706091786,898.394570384821,28
2022-02-07,20-39,644,636.285714285714,676.878205418606,454.990182561813,898.766228275399,28
2022-02-08,20-39,548,634.142857142857,677.212262084636,455.269199829846,899.155324339427,28
2022-02-09,20-39,640,634.857142857143,677.561234825586,455.560698354593,899.561771296579,28
2022-02-10,20-39,536,625.285714285714,677.925046650243,455.864615667932,899.985477632553,28
2022-02-11,20-39,649,618.714285714286,678.303616985914,456.180886371605,900.426347600223,28
2022-02-12,20-39,674,622.142857142857,678.696861677497,456.509442133943,900.884281221051,28
2022-02-13,20-39,688,625.571428571429,679.104692986717,456.850211686642,901.359174286792,28
2022-02-14,20-39,669,629.142857142857,679.527019591562,457.203120821614,901.85091836151,28
2022-02-15,20-39,628,640.571428571429,679.963746585934,457.568092387934,902.359400783933,28
2022-02-16,20-39,640,640.571428571429,680.414775479551,457.945046288916,902.884504670187,28
2022-02-17,20-39,598,649.428571428571,680.880004198117,458.333899479322,903.426108916912,28
2022-02-18,20-39,670,652.428571428571,681.359327083795,458.734565962766,903.984088204824,28
2022-02-19,20-39,684,653.857142857143,681.852634896007,459.146956789299,904.558313002715,28
2022-02-20,20-39,617,643.714285714286,682.359814812595,459.570980053231,905.14864957196,28
2022-02-21,20-39,661,642.571428571429,682.880750431371,460.006540891211,905.754959971531,28
2022-02-22,20-39,646,645.142857142857,683.415321772079,460.453541480584,906.377102063574,28
2022-02-23,20-39,633,644.142857142857,683.963405278815,460.911881038065,907.014929519566,28
2022-02-24,20-39,608,645.571428571429,684.524873822927,461.381455818761,907.668291827094,28
2022-02-25,20-39,651,642.857142857143,685.099596706426,461.862159115562,908.337034297291,28
2022-02-26,20-39,689,643.571428571429,685.687439665948,462.353881258937,909.020998072958,28
2022-02-27,20-39,646,647.714285714286,686.288264877294,462.856509617172,909.720020137416,28
2022-02-28,20-39,695,652.571428571429,686.901930960591,463.369928597071,910.433933324112,28
2022-03-01,20-39,604,646.571428571429,687.528292986097,463.894019645162,911.162566327031,28
2022-03-02,20-39,610,643.285714285714,688.167202480688,464.428661249436,911.905743711939,28
2022-03-03,20-39,553,635.428571428571,688.818507435073,464.973728941652,912.663285928494,28
2022-03-04,20-39,586,626.142857142857,689.482052311759,465.529095300247,913.435009323271,28
2022-03-05,20-39,672,623.714285714286,690.157678053807,466.094629953879,914.220726153733,28
2022-03-06,20-39,645,623.571428571429,690.845222094413,466.670199585636,915.020244603191,28
2022-03-07,20-39,629,614.142857142857,691.544518367363,467.255667937951,915.833368796776,28
2022-03-08,20-39,591,612.285714285714,692.255397318373,467.850895818261,916.659898818484,28
2022-03-09,20-39,578,607.714285714286,692.977685917374,468.455741105429,917.499630729319,28
2022-03-10,20-39,578,611.285714285714,693.711207671774,469.070058756976,918.352356586571,28
2022-03-11,20-39,660,621.857142857143,694.455782640719,469.693700817168,919.217864464271,28
2022-03-12,20-39,693,624.857142857143,695.211227450414,470.326516425959,920.09593847487,28
2022-03-13,20-39,673,628.857142857143,695.977355310513,470.968351828868,920.986358792158,28
2022-03-14,20-39,634,629.571428571429,696.753976031639,471.61905038779,921.888901675487,28
2022-03-15,20-39,607,631.857142857143,697.540896044057,472.278452592795,922.803339495319,28
2022-03-16,20-39,569,630.571428571429,698.33791841754,472.946396074941,923.72944076014,28
2022-03-17,20-39,645,640.142857142857,699.144842882463,473.622715620143,924.666970144783,28
2022-03-18,20-39,651,638.857142857143,699.961465852156,474.307243184125,925.615688520187,28
2022-03-19,20-39,690,638.428571428571,700.787580446564,474.999807908489,926.57535298464,28
2022-03-20,20-39,732,646.857142857143,701.622976517234,475.700236137938,927.54571689653,28
2022-03-21,20-39,642,648.0,702.467440673672,476.408351438693,928.526529908651,28
2022-03-22,20-39,618,649.571428571429,703.320756311105,477.123974618118,929.517538004091,28
2022-03-23,20-39,660,662.571428571429,704.182703639667,477.8469237456,930.518483533734,28
2022-03-24,20-39,592,655.0,705.053059715067,478.577014174715,931.529105255419,28
2022-03-25,20-39,623,651.0,705.931598470741,479.314058566702,932.549138374781,28
2022-03-26,20-39,739,658.0,706.818090751547,480.057866915287,933.578314587807,28
2022-03-27,20-39,667,648.714285714286,707.712304349007,480.808246572877,934.616362125138,28
2022-03-28,20-39,704,657.571428571429,708.614004038152,481.565002278157,935.663005798146,28
2022-03-29,20-39,615,657.142857142857,709.522951615969,482.327936185117,936.717967046822,28
2022-03-30,20-39,617,651.0,710.438905941511,483.096847893541,937.780963989482,28
2022-03-31,20-39,562,646.714285714286,711.361622977663,483.871534480978,938.851711474349,28
2022-04-01,20-39,660,674.428571428571,737.652743503659,498.363553183733,976.941933823585,30
2022-04-02,20-39,677,663.142857142857,738.621551938867,499.174723760674,978.06838011706,30
2022-04-03,20-39,680,660.142857142857,739.596588162733,499.99121496674,979.201961358726,30
2022-04-04,20-39,701,655.857142857143,740.577587919884,500.812807252572,980.342368587195,30
2022-04-05,20-39,653,655.857142857143,741.564284198793,501.639278651636,981.489289745949,30
2022-04-06,20-39,607,651.285714285714,742.556407285926,502.470404822887,982.642409748965,30
2022-04-07,20-39,638,659.428571428571,743.553684821778,503.30595909514,983.801410548415,30
2022-04-08,20-39,727,669.0,744.55584185881,504.145712513144,984.965971204477,30
2022-04-09,20-39,759,680.714285714286,745.562600921312,504.989433885384,986.135767957239,30
2022-04-10,20-39,675,680.0,746.57368206718,505.83688983363,987.31047430073,30
2022-04-11,20-39,738,685.285714285714,747.588802951657,506.687844844231,988.489761059082,30
2022-04-12,20-39,677,688.714285714286,748.607678893009,507.542061321188,989.67329646483,30
2022-04-13,20-39,625,691.285714285714,749.630022940173,508.39929964099,990.860746239355,30
2022-04-14,20-39,708,701.285714285714,750.65554594236,509.259318209249,992.051773675472,30
2022-04-15,20-39,729,701.571428571429,751.683956620643,510.12187351911,993.246039722175,30
2022-04-16,20-39,834,712.285714285714,752.714961641501,510.986720211474,994.443203071529,30
2022-04-17,20-39,729,720.0,753.748265692352,511.853611137003,995.6429202477,30
2022-04-18,20-39,735,719.571428571429,754.783571559043,512.722297419938,996.844845698147,30
2022-04-19,20-39,764,732.0,755.820580205319,513.59252852371,998.048631886927,30
2022-04-20,20-39,701,742.857142857143,756.858990854242,514.464052318342,999.253929390143,30
2022-04-21,20-39,642,733.428571428571,757.898501071575,515.336615149655,1000.46038699349,30
2022-04-22,20-39,789,742.0,758.938806851092,516.209961910245,1001.66765179194,30
2022-04-23,20-39,744,729.142857142857,759.979602701834,517.083836112242,1002.87536929143,30
2022-04-24,20-39,805,740.0,761.020581737271,517.957979961833,1004.08318351271,30
2022-04-25,20-39,738,740.428571428571,762.061435766357,518.832134435534,1005.29073709718,30
2022-04-26,20-39,668,726.714285714286,763.101855386476,519.706039358201,1006.49767141475,30
2022-04-27,20-39,698,726.285714285714,764.141530078229,520.579433482753,1007.70362667371,30
2022-04-28,20-39,667,729.857142857143,765.180148302061,521.452054571606,1008.90824203252,30
2022-04-29,20-39,738,722.571428571429,766.217397596692,522.323639479771,1010.11115571361,30
2022-04-30,20-39,693,715.285714285714,767.252964679319,523.19392423961,1011.31200511903,30
2022-05-01,20-39,719,703.0,768.286535547567,524.062644147226,1012.51042694791,30
2022-05-02,20-39,729,701.714285714286,769.317795583148,524.929533850438,1013.70605731586,30
2022-05-03,20-39,696,705.714285714286,770.346429657193,525.794327438337,1014.89853187605,30
2022-05-04,20-39,646,698.285714285714,771.372122237219,526.656758532364,1016.08748594207,30
2022-05-05,20-39,631,693.142857142857,772.39455749569,527.516560378902,1017.27255461248,30
2022-05-06,20-39,667,683.0,773.413419420133,528.373465943314,1018.45337289695,30
2022-05-07,20-39,729,688.142857142857,774.428391924744,529.227208005419,1019.62957584407,30
2022-05-08,20-39,750,692.571428571429,775.439158963469,530.077519256335,1020.8007986706,30
2022-05-09,20-39,753,696.0,776.445404644472,530.924132396667,1021.96667689228,30
2022-05-10,20-39,660,690.857142857143,777.446813345967,531.766780235982,1023.12684645595,30
2022-05-11,20-39,701,698.714285714286,778.443069833338,532.605195793523,1024.28094387315,30
2022-05-12,20-39,667,703.857142857143,779.433859377502,533.439112400118,1025.42860635489,30
2022-05-13,20-39,742,714.571428571429,780.418867874448,534.268263801227,1026.56947194767,30
2022-05-14,20-39,794,723.857142857143,781.397781965891,535.09238426106,1027.70317967072,30
2022-05-15,20-39,787,729.142857142857,782.37028916098,535.911208667742,1028.82936965422,30
2022-05-16,20-39,755,729.428571428571,783.336077958986,536.724472639421,1029.94768327855,30
2022-05-17,20-39,736,740.285714285714,784.294837972911,537.531912631303,1031.05776331452,30
2022-05-18,20-39,672,736.142857142857,785.246260053932,538.333266043511,1032.15925406435,30
2022-05-19,20-39,651,733.857142857143,786.19003641663,539.128271329736,1033.25180150353,30
2022-05-20,20-39,766,737.285714285714,787.125860764902,539.916668106587,1034.33505342322,30
2022-05-21,20-39,789,736.571428571429,788.053428418501,540.698197263594,1035.40865957341,30
2022-05-22,20-39,844,744.714285714286,788.972436440112,541.472601073775,1036.47227180645,30
2022-05-23,20-39,767,746.428571428571,789.882583762895,542.239623304703,1037.52554422109,30
2022-05-24,20-39,651,734.285714285714,790.783571318397,542.999009330002,1038.56813330679,30
2022-05-25,20-39,741,744.142857142857,791.675102164765,543.750506241196,1039.59969808833,30
2022-05-26,20-39,810,766.857142857143,792.556881615167,544.493862959824,1040.61990027051,30
2022-05-27,20-39,890,784.571428571429,793.428617366331,545.228830349758,1041.6284043829,30
2022-05-28,20-39,744,778.142857142857,794.290019627124,545.955161329633,1042.62487792461,30
2022-05-29,20-39,677,754.285714285714,795.14080124707,546.67261098532,1043.60899150882,30
2022-05-30,20-39,728,748.714285714286,795.980677844727,547.380936682343,1044.58041900711,30
2022-05-31,20-39,655,749.285714285714,796.809367935818,548.079898178173,1045.53883769346,30
2022-06-01,20-39,699,743.285714285714,797.626593061039,548.769257734312,1046.48392838777,30
2022-06-02,20-39,644,719.571428571429,798.432077913437,549.448780228068,1047.41537559881,30
2022-06-03,20-39,814,708.714285714286,799.225550465272,550.118233263965,1048.33286766658,30
2022-06-04,20-39,782,714.142857142857,800.006742094258,550.777387284663,1049.23609690385,30
2022-06-05,20-39,807,732.714285714286,800.775387709105,551.426015681334,1050.12475973688,30
2022-06-06,20-39,748,735.571428571429,801.531225874239,552.063894903394,1050.99855684508,30
2022-06-07,20-39,708,743.142857142857,802.273998933629,552.690804567499,1051.85719329976,30
2022-06-08,20-39,716,720.142857142857,803.003453133613,553.306527565718,1052.70037870151,30
2022-06-09,20-39,688,757.428571428571,803.719338744619,553.91085017281,1053.52782731643,30
2022-06-10,20-39,735,745.571428571429,804.421410181695,554.503562152489,1054.3392582109,30
2022-06-11,20-39,773,743.571428571429,805.109426123748,555.084456862615,1055.13439538488,30
2022-06-12,20-39,721,732.714285714286,805.783149631392,555.653331359206,1055.91296790358,30
2022-06-13,20-39,806,739.428571428571,806.442348263311,556.209986499193,1056.67471002743,30
2022-06-14,20-39,705,735.571428571429,807.086794191034,556.754227041818,1057.41936134025,30
2022-06-15,20-39,742,738.571428571429,807.716264312045,557.285861748608,1058.14666687548,30
2022-06-16,20-39,697,739.857142857143,808.330540361108,557.804703481811,1058.8563772404,30
2022-06-17,20-39,824,752.571428571429,808.929409019729,558.310569301238,1059.54824873822,30
2022-06-18,20-39,848,763.285714285714,809.512662023665,558.8032805594,1060.22204348793,30
2022-06-19,20-39,768,770.0,810.080096268367,559.282662994871,1060.87752954186,30
2022-06-20,20-39,744,761.142857142857,810.631513912295,559.748546823793,1061.5144810008,30
2022-06-21,20-39,715,762.571428571429,811.16672247799,560.200766829432,1062.13267812655,30
2022-06-22,20-39,710,758.0,811.685534950831,560.639162449711,1062.73190745195,30
2022-06-23,20-39,732,763.0,812.187769875376,561.063577862644,1063.31196188811,30
2022-06-24,20-39,823,762.857142857143,812.673251449224,561.473862069584,1063.87264082886,30
2022-06-25,20-39,854,763.714285714286,813.141809614287,561.869868976217,1064.41375025236,30
2022-06-26,20-39,839,773.857142857143,813.593280145412,562.251457471217,1064.93510281961,30
2022-06-27,20-39,826,785.571428571429,814.027504736266,562.618491502505,1065.43651797003,30
2022-06-28,20-39,745,789.857142857143,814.444331082404,562.970840151027,1065.91782201378,30
2022-06-29,20-39,713,790.285714285714,814.843612961446,563.308377701987,1066.3788482209,30
2022-06-30,20-39,672,781.714285714286,815.225210310297,563.630983713467,1066.81943690713,30
2022-07-01,20-39,796,794.857142857143,837.032954720068,573.410707448788,1100.65520199135,33
2022-07-02,20-39,847,790.714285714286,837.387880680084,573.709218353426,1101.06654300674,33
2022-07-03,20-39,866,791.714285714286,837.724264572988,573.99215021653,1101.45637892945,33
2022-07-04,20-39,786,783.0,838.041988667169,574.259402234217,1101.82457510012,33
2022-07-05,20-39,735,777.857142857143,838.340941900434,574.510879294753,1102.17100450612,33
2022-07-06,20-39,719,777.428571428571,838.621019939599,574.746492031337,1102.49554784786,33
2022-07-07,20-39,682,775.857142857143,838.882125236575,574.966156871821,1102.79809360133,33
2022-07-08,20-39,765,771.428571428571,839.124167080919,575.169796085292,1103.07853807655,33
2022-07-09,20-39,790,763.285714285714,839.347061648799,575.357337825491,1103.33678547211,33
2022-07-10,20-39,781,751.142857142857,839.550732048318,575.528716171014,1103.57274792562,33
2022-07-11,20-39,804,753.714285714286,839.735108361153,575.683871162266,1103.78634556004,33
2022-07-12,20-39,717,751.142857142857,839.900127680494,575.822748835123,1103.97750652587,33
2022-07-13,20-39,731,752.857142857143,840.04573414521,575.945301251275,1104.14616703914,33
2022-07-14,20-39,714,757.428571428571,840.171878970239,576.051486525219,1104.29227141526,33
2022-07-15,20-39,775,758.857142857143,840.278520473167,576.141268847875,1104.41577209846,33
2022-07-16,20-39,780,757.428571428571,840.365624096955,576.214618506805,1104.51662968711,33
2022-07-17,20-39,781,757.428571428571,840.433162428819,576.271511903011,1104.59481295463,33
2022-07-18,20-39,802,757.0,840.48111521522,576.311931564294,1104.65029886615,33
2022-07-19,20-39,730,758.857142857143,840.509469372966,576.335866155169,1104.68307259076,33
2022-07-20,20-39,764,763.571428571429,840.518218996412,576.343310483326,1104.6931275095,33
2022-07-21,20-39,733,766.285714285714,840.507365360746,576.334265502611,1104.68046521888,33
2022-07-22,20-39,835,774.857142857143,840.476916921363,576.30873831256,1104.64509553017,33
2022-07-23,20-39,871,787.857142857143,840.426889309329,576.266742154449,1104.58703646421,33
2022-07-24,20-39,807,791.571428571429,840.357305322931,576.20829640389,1104.50631424197,33
2022-07-25,20-39,821,794.428571428571,840.268194915334,576.133426559973,1104.4029632707,33
2022-07-26,20-39,781,801.714285714286,840.159595178345,576.042164230955,1104.27702612574,33
2022-07-27,20-39,742,798.571428571429,840.031550322308,575.934547116528,1104.12855352809,33
2022-07-28,20-39,725,797.428571428571,839.884111652141,575.81061898667,1103.95760431761,33
2022-07-29,20-39,815,794.571428571429,839.71733753955,575.670429657102,1103.764245422,33
2022-07-30,20-39,820,787.285714285714,839.531293391431,575.514034961379,1103.54855182148,33
2022-07-31,20-39,795,785.571428571429,839.326051614502,575.341496719644,1103.31060650936,33
2022-08-01,20-39,823,785.857142857143,839.101691576197,575.152882704063,1103.05050044833,33
2022-08-02,20-39,755,782.142857142857,838.858299561854,574.948266600997,1102.76833252271,33
2022-08-03,20-39,694,775.285714285714,838.595968728237,574.72772796992,1102.46420948655,33
2022-08-04,20-39,663,766.428571428571,838.314799053446,574.491352199153,1102.13824590774,33
2022-08-05,20-39,814,766.285714285714,838.014897283253,574.239230458429,1101.79056410808,33
2022-08-06,20-39,823,766.714285714286,837.696376873908,573.971459648354,1101.42129409946,33
2022-08-07,20-39,827,771.285714285714,837.359357931493,573.68814234681,1101.03057351618,33
2022-08-08,20-39,799,767.857142857143,837.003967147849,573.389386752338,1100.61854754336,33
2022-08-09,20-39,753,767.571428571429,836.630337733162,573.075306624577,1100.18536884175,33
2022-08-10,20-39,682,765.857142857143,836.238609345254,572.7460212218,1099.73119746871,33
2022-08-11,20-39,726,774.714285714286,835.828928015649,572.401655235607,1099.25620079569,33
2022-08-12,20-39,760,767.0,835.401446072488,572.04233872285,1098.76055342212,33
2022-08-13,20-39,817,766.142857142857,834.956322060355,571.668207034839,1098.24443708587,33
2022-08-14,20-39,823,765.571428571429,834.493720657095,571.279400743907,1097.70804057028,33
2022-08-15,20-39,788,764.0,834.013812587684,570.876065567394,1097.15155960797,33
2022-08-16,20-39,797,770.285714285714,833.516774535258,570.458352289136,1096.57519678138,33
2022-08-17,20-39,737,778.142857142857,833.002789049348,570.026416678504,1095.97916142019,33
2022-08-18,20-39,695,773.857142857143,832.472044451429,569.580419407107,1095.36366949575,33
2022-08-19,20-39,731,769.714285714286,831.924734737848,569.120525963198,1094.7289435125,33
2022-08-20,20-39,798,767.0,831.36105948024,568.646906563887,1094.07521239659,33
2022-08-21,20-39,757,757.571428571429,830.78122372349,568.159736065228,1093.40271138175,33
2022-08-22,20-39,767,754.571428571429,830.185437881358,567.65919387027,1092.71168189245,33
2022-08-23,20-39,730,745.0,829.573917629843,567.145463835145,1092.00237142454,33
2022-08-24,20-39,745,746.142857142857,828.946883798384,566.618734173289,1091.27503342348,33
2022-08-25,20-39,722,750.0,828.304562258984,566.07919735787,1090.5299271601,33
2022-08-26,20-39,772,755.857142857143,827.647183813371,565.527050022516,1089.76731760422,33
2022-08-27,20-39,766,751.285714285714,826.974984078261,564.962492860432,1088.98747529609,33
2022-08-28,20-39,805,758.142857142857,826.288203368853,564.385730521982,1088.19067621572,33
2022-08-29,20-39,756,756.571428571429,825.587086580632,563.796971510844,1087.37720165042,33
2022-08-30,20-39,705,753.0,824.871883069581,563.196428078806,1086.54733806036,33
2022-08-31,20-39,657,740.428571428571,824.142846530913,562.584316119311,1085.70137694251,33
2022-09-01,20-39,663,732.0,823.400234876401,561.960855059826,1084.83961469298,33
2022-09-02,20-39,732,726.285714285714,822.644310110433,561.32626775314,1083.96235246773,33
2022-09-03,20-39,771,727.0,821.875338204864,560.680780367664,1083.06989604206,33
2022-09-04,20-39,772,722.285714285714,821.093588972782,560.02462227684,1082.16255566872,33
2022-09-05,20-39,799,728.428571428571,820.299335941283,559.358025947736,1081.24064593483,33
2022-09-06,20-39,699,727.571428571429,819.492856223351,558.68122682893,1080.30448561777,33
2022-09-07,20-39,712,735.428571428571,818.674430388949,557.994463237754,1079.35439754014,33
2022-09-08,20-39,649,733.428571428571,817.844342335414,557.297976247008,1078.39070842382,33
2022-09-09,20-39,664,723.714285714286,817.002879157253,556.592009571218,1077.41374874329,33
2022-09-10,20-39,763,722.571428571429,816.150331015444,555.876809452528,1076.42385257836,33
2022-09-11,20-39,772,722.571428571429,815.286991006331,555.152624546325,1075.42135746634,33
2022-09-12,20-39,764,717.571428571429,814.413155030216,554.419705806657,1074.40660425377,33
2022-09-13,20-39,689,716.142857142857,813.529121659736,553.678306371568,1073.3799369479,33
2022-09-14,20-39,656,708.142857142857,812.635192008121,552.92868144839,1072.34170256785,33
2022-09-15,20-39,654,708.857142857143,811.731669597432,552.171088199112,1071.29225099575,33
2022-09-16,20-39,717,716.428571428571,810.81886022686,551.40578562589,1070.23193482783,33
2022-09-17,20-39,688,705.714285714286,809.897071841175,550.633034456776,1069.16110922558,33
2022-09-18,20-39,636,686.285714285714,808.966614399434,549.853097031761,1068.08013176711,33
2022-09-19,20-39,668,672.571428571429,808.027799744,549.06623718919,1066.98936229881,33
2022-09-20,20-39,625,663.428571428571,807.080941469995,548.272720152639,1065.88916278735,33
2022-09-21,20-39,619,658.142857142857,806.126354795241,547.472812418329,1064.77989717215,33
2022-09-22,20-39,618,653.0,805.164356430785,546.666781643133,1063.66193121844,33
2022-09-23,20-39,695,649.857142857143,804.195264452085,545.854896533275,1062.5356323709,33
2022-09-24,20-39,686,649.571428571429,803.219398170936,545.03742673376,1061.40136960811,33
2022-09-25,20-39,660,653.0,802.23707800821,544.214642718632,1060.25951329779,33
2022-09-26,20-39,707,658.571428571429,801.248625367486,543.386815682094,1059.11043505288,33
2022-09-27,20-39,699,669.0,800.254362509637,542.554217430589,1057.95450758869,33
2022-09-28,20-39,621,669.285714285714,799.254612428454,541.717120275868,1056.79210458104,33
2022-09-29,20-39,652,674.142857142857,798.249698727363,540.875796929134,1055.62360052559,33
2022-09-30,20-39,633,665.285714285714,797.239945497304,540.0305203963,1054.44937059831,33
2022-10-01,20-39,681,610.428571428571,688.067909435128,460.734468004272,915.401350865984,30
2022-10-02,20-39,705,626.714285714286,687.187796237583,460.001340608253,914.374251866912,30
2022-10-03,20-39,617,623.571428571429,686.304342593217,459.265520712481,913.343164473954,30
2022-10-04,20-39,678,630.714285714286,685.417829220924,458.527243296538,912.30841514531,30
2022-10-05,20-39,608,637.857142857143,684.528536750155,457.786743156137,911.270330344172,30
2022-10-06,20-39,620,640.571428571429,683.636745622491,457.04425481971,910.229236425273,30
2022-10-07,20-39,619,646.857142857143,682.742735994566,456.300012466263,909.185459522868,30
2022-10-08,20-39,632,639.857142857143,681.846787642357,455.554249844529,908.139325440185,30
2022-10-09,20-39,650,632.0,680.949179866918,454.807200193447,907.091159540389,30
2022-10-10,20-39,696,643.285714285714,680.050191401546,454.059096163991,906.041286639101,30
2022-10-11,20-39,529,622.0,679.150100320459,453.310169742401,904.990030898517,30
2022-10-12,20-39,573,617.0,678.249183948978,452.560652174805,903.937715723151,30
2022-10-13,20-39,583,611.714285714286,677.347718775273,451.8107738933,902.884663657246,30
2022-10-14,20-39,703,623.714285714286,676.445980363676,451.06076444347,901.831196283882,30
2022-10-15,20-39,686,631.428571428571,675.544243269605,450.310852413398,900.777634125811,30
2022-10-16,20-39,699,638.428571428571,674.642780956105,449.56126536417,899.72429654804,30
2022-10-17,20-39,702,639.285714285714,673.741865712046,448.81222976189,898.671501662203,30
2022-10-18,20-39,603,649.857142857143,672.841768571974,448.063970911226,897.619566232722,30
2022-10-19,20-39,617,656.142857142857,671.942759237648,447.316712890499,896.568805584798,30
2022-10-20,20-39,616,660.714285714286,671.045106001279,446.570678488319,895.519533514238,30
2022-10-21,20-39,690,658.857142857143,670.149075670461,445.826089141783,894.47206219914,30
