date,triage,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2023-04-30,2,,,353.809341102048,190.875655813459,516.743026390636,33
2023-05-01,2,,,353.74752746838,190.827868747445,516.667186189316,33
2023-05-02,2,,,353.686726723377,190.780867176732,516.592586270021,33
2023-05-03,2,,,353.626957226642,190.73466517851,516.519249274773,33
2023-05-04,2,,,353.568237031494,190.689276591916,516.447197471073,33
2023-05-05,2,,,353.510583880257,190.644715014494,516.376452746021,33
2023-05-06,2,,,353.454015199642,190.600993798737,516.307036600548,33
2023-05-07,2,,,353.398548096228,190.55812604869,516.238970143766,33
2023-05-08,2,,,353.344199352026,190.516124616636,516.172274087417,33
2023-05-09,2,,,353.290985420152,190.475002099845,516.106968740459,33
2023-05-10,2,,,353.238922420577,190.434770837408,516.043074003747,33
2023-05-11,2,,,353.188026135988,190.395442907132,515.980609364843,33
2023-05-12,2,,,353.138312007731,190.357030122523,515.919593892939,33
2023-05-13,2,,,353.089795131863,190.31954402983,515.860046233896,33
2023-05-14,2,,,353.04249025529,190.282995905174,515.801984605406,33
2023-05-15,2,,,352.996411772006,190.247396751742,515.745426792271,33
2023-05-16,2,,,352.951573719431,190.212757297066,515.690390141797,33
2023-05-17,2,,,352.907989774844,190.179087990372,515.636891559316,33
2023-05-18,2,,,352.865673251914,190.146399,515.584947503827,33
2023-05-19,2,,,352.824637097331,190.11470021091,515.534573983752,33
2023-05-20,2,,,352.784893887538,190.084001222253,515.485786552823,33
2023-05-21,2,,,352.746455825553,190.054311345022,515.438600306084,33
2023-05-22,2,,,352.709334737903,190.025639599786,515.393029876021,33
2023-05-23,2,,,352.673542071648,189.997994714482,515.349089428814,33
2023-05-24,2,,,352.639088891508,189.971385122306,515.306792660711,33
2023-05-25,2,,,352.60598587709,189.945818959656,515.266152794524,33
2023-05-26,2,,,352.574243320219,189.921304064176,515.227182576262,33
2023-05-27,2,,,352.543871122361,189.897847972853,515.189894271869,33
2023-05-28,2,,,352.514878792156,189.875457920207,515.154299664106,33
2023-05-29,2,,,352.487275443048,189.854140836549,515.120410049547,33
2023-05-30,2,,,352.461069791014,189.833903346322,515.088236235706,33
2023-05-31,2,,,352.436270152398,189.814751766507,515.057788538289,33
2023-06-01,2,,,352.412884441845,189.796692105119,515.029076778572,33
2023-06-02,2,,,352.39092017034,189.779730059773,515.002110280907,33
2023-06-03,2,,,352.370384443338,189.763871016323,514.976897870354,33
2023-06-04,2,,,352.351283959013,189.749120047585,514.953447870441,33
2023-06-05,2,,,352.333625006593,189.735481912135,514.931768101051,33
2023-06-06,2,,,352.317413464807,189.722961053176,514.911865876437,33
2023-06-07,2,,,352.30265480043,189.711561597492,514.893748003368,33
2023-06-08,2,,,352.289354066934,189.701287354475,514.877420779394,33
2023-06-09,2,,,352.277515903237,189.692141815222,514.862889991251,33
2023-06-10,2,,,352.267144532554,189.684128151721,514.850160913388,33
2023-06-11,2,,,352.258243761362,189.677249216104,514.839238306621,33
2023-06-12,2,,,352.25081697845,189.671507539978,514.830126416922,33
2023-06-13,2,,,352.244867154084,189.666905333837,514.822828974331,33
2023-06-14,2,,,352.240396839274,189.663444486547,514.817349192002,33
2023-06-15,2,,,352.237408165139,189.661126564907,514.81368976537,33
2023-06-16,2,,,352.235902842377,189.659952813291,514.811852871462,33
2023-06-17,2,,,352.235882160839,189.65992415336,514.811840168318,33
2023-06-18,2,,,352.237346989208,189.661041183856,514.81365279456,33
2023-06-19,2,,,352.240297774772,189.66330418047,514.817291369075,33
2023-06-20,2,,,352.244734543314,189.666713095787,514.82275599084,33
2023-06-21,2,,,352.250656899089,189.67126755931,514.830046238869,33
2023-06-22,2,,,352.258064024921,189.676966877551,514.83916117229,33
2023-06-23,2,,,352.266954682386,189.683810034216,514.850099330556,33
2023-06-24,2,,,352.277327212113,189.691795690445,514.86285873378,33
2023-06-25,2,,,352.289179534177,189.700922185148,514.877436883205,33
2023-06-26,2,,,352.302509148602,189.711187535402,514.893830761801,33
2023-06-27,2,,,352.317313135962,189.722589436935,514.912036834989,33
2023-06-28,2,,,352.33358815809,189.735125264683,514.932051051498,33
2023-06-29,2,,,352.351330458885,189.748792073416,514.953868844354,33
2023-06-30,2,,,352.370535865224,189.763586598458,514.97748513199,33
2022-07-01,3,1145,1138.14285714286,1275.71058328231,944.885840128078,1606.53532643654,34
2022-07-02,3,1121,1151.14285714286,1275.95308741201,945.096834816359,1606.80934000766,34
2022-07-03,3,1050,1153.78571428571,1276.18983641439,945.302839622895,1607.07683320588,34
2022-07-04,3,1200,1142.52380952381,1276.42078836975,945.5038176362,1607.33775910329,34
2022-07-05,3,1199,1151.25,1276.64590314012,945.699733493232,1607.59207278701,34
2022-07-06,3,1125,1145.97142857143,1276.86514238357,945.890553392177,1607.83973137497,34
2022-07-07,3,1148,1143.09523809524,1277.07846956787,946.076245104698,1608.08069403105,34
2022-07-08,3,1217,1151.42857142857,1277.28584998351,946.256777987642,1608.31492197938,34
2022-07-09,3,1015,1136.28571428571,1277.48725075616,946.432122994191,1608.54237851813,34
2022-07-10,3,994,1128.28571428571,1277.68264085842,946.60225268446,1608.76302903238,34
2022-07-11,3,1302,1142.85714285714,1277.871991121,946.767141235535,1608.97684100646,34
2022-07-12,3,1234,1147.85714285714,1278.0552742432,946.926764450943,1609.18378403546,34
2022-07-13,3,1159,1152.71428571429,1278.23246480278,947.081099769548,1609.38382983602,34
2022-07-14,3,1079,1142.85714285714,1278.40353926516,947.230126273875,1609.57695225645,34
2022-07-15,3,1170,1136.14285714286,1278.56847599194,947.373824697852,1609.76312728603,34
2022-07-16,3,1010,1135.42857142857,1278.7272552488,947.512177433964,1609.94233306365,34
2022-07-17,3,1046,1142.85714285714,1278.87985921272,947.645168539827,1610.11454988562,34
2022-07-18,3,1314,1144.57142857143,1279.02627197849,947.772783744166,1610.27976021281,34
2022-07-19,3,1196,1139.14285714286,1279.16647956459,947.895010452197,1610.43794867699,34
2022-07-20,3,1129,1134.85714285714,1279.30046991842,948.011837750415,1610.58910208642,34
2022-07-21,3,1220,1155.0,1279.42823292073,948.12325641078,1610.73320943068,34
2022-07-22,3,1194,1158.42857142857,1279.54976038953,948.229258894303,1610.87026188476,34
2022-07-23,3,1059,1165.42857142857,1279.66504608321,948.329839354029,1611.0002528124,34
2022-07-24,3,1031,1163.28571428571,1279.77408570299,948.424993637409,1611.12317776856,34
2022-07-25,3,1362,1170.14285714286,1279.87687689468,948.514719288074,1611.23903450129,34
2022-07-26,3,1184,1168.42857142857,1279.97341924984,948.599015546995,1611.34782295269,34
2022-07-27,3,1157,1172.42857142857,1280.06371430611,948.677883353035,1611.44954525919,34
2022-07-28,3,1191,1168.28571428571,1280.14776554696,948.751325342899,1611.54420575103,34
2022-07-29,3,1224,1172.57142857143,1280.22557840071,948.819345850462,1611.63181095095,34
2022-07-30,3,1078,1175.28571428571,1280.29716023885,948.881950905511,1611.71236957219,34
2022-07-31,3,1125,1188.71428571429,1280.36252037374,948.939148231853,1611.78589251563,34
2022-08-01,3,1278,1176.71428571429,1280.42167005554,948.990947244834,1611.85239286625,34
2022-08-02,3,1161,1173.42857142857,1280.47462246851,949.037359048251,1611.91188588877,34
2022-08-03,3,1129,1169.42857142857,1280.5213927266,949.078396430651,1611.96438902255,34
2022-08-04,3,1130,1160.71428571429,1280.5619978684,949.114073861036,1612.00992187577,34
2022-08-05,3,1165,1152.28571428571,1280.59645685137,949.144407483966,1612.04850621877,34
2022-08-06,3,941,1132.71428571429,1280.6247905454,949.169415114064,1612.08016597674,34
2022-08-07,3,967,1110.14285714286,1280.64702172575,949.189116229927,1612.10492722157,34
2022-08-08,3,1297,1112.85714285714,1280.66317506524,949.203531967439,1612.12281816305,34
2022-08-09,3,1189,1116.85714285714,1280.67327712586,949.212685112509,1612.13386913921,34
2022-08-10,3,1053,1106.0,1280.67735634966,949.216600093211,1612.1381126061,34
2022-08-11,3,1226,1119.71428571429,1280.67544304899,949.215302971353,1612.13558312663,34
2022-08-12,3,1248,1131.57142857143,1280.66756939617,949.20882143346,1612.12631735888,34
2022-08-13,3,1048,1146.85714285714,1280.65376941237,949.197184781192,1612.11035404354,34
2022-08-14,3,1074,1162.14285714286,1280.63407895597,949.180423921197,1612.08773399075,34
2022-08-15,3,1224,1151.71428571429,1280.60853571028,949.15857135439,1612.05850006618,34
2022-08-16,3,1260,1161.85714285714,1280.57717917053,949.131661164688,1612.02269717638,34
2022-08-17,3,1163,1177.57142857143,1280.54005063036,949.099729007187,1611.98037225353,34
2022-08-18,3,1092,1158.42857142857,1280.49719316761,949.062812095796,1611.93157423942,34
2022-08-19,3,1118,1139.85714285714,1280.44865162956,949.020949190327,1611.87635406878,34
2022-08-20,3,989,1131.42857142857,1280.39447261752,948.974180583062,1611.81476465198,34
2022-08-21,3,953,1114.14285714286,1280.33470447087,948.922548084781,1611.74686085696,34
2022-08-22,3,1338,1130.42857142857,1280.26939725047,948.866095010283,1611.67269949066,34
2022-08-23,3,1123,1110.85714285714,1280.19860272153,948.804866163386,1611.59233927966,34
2022-08-24,3,1134,1106.71428571429,1280.12237433587,948.738907821424,1611.50584085031,34
2022-08-25,3,1194,1121.28571428571,1280.04076721368,948.668267719251,1611.41326670812,34
2022-08-26,3,1165,1128.0,1279.95383812467,948.592995032749,1611.31468121659,34
2022-08-27,3,930,1119.57142857143,1279.86164546866,948.51314036186,1611.21015057547,34
2022-08-28,3,1030,1130.57142857143,1279.76424925575,948.42875571314,1611.09974279835,34
2022-08-29,3,1247,1117.57142857143,1279.66171108578,948.33989448185,1610.98352768972,34
2022-08-30,3,1119,1117.0,1279.55409412749,948.246611433593,1610.86157682138,34
2022-08-31,3,1007,1098.85714285714,1279.44146309695,948.1489626855,1610.7339635084,34
2022-09-01,3,1116,1087.71428571429,1279.3238842357,948.047005686974,1610.60076278442,34
2022-09-02,3,1018,1066.71428571429,1279.20142528824,947.940799200018,1610.46205137647,34
2022-09-03,3,977,1073.42857142857,1279.07415547916,947.830403279125,1610.31790767919,34
2022-09-04,3,980,1066.28571428571,1278.94214548971,947.715879250771,1610.16841172865,34
2022-09-05,3,1214,1061.57142857143,1278.80546743401,947.597289692498,1610.01364517552,34
2022-09-06,3,1165,1068.14285714286,1278.66419483472,947.474698411612,1609.85369125783,34
2022-09-07,3,1093,1080.42857142857,1278.51840259836,947.348170423497,1609.68863477323,34
2022-09-08,3,1131,1082.57142857143,1278.36816699016,947.217771929551,1609.51856205077,34
2022-09-09,3,1151,1101.57142857143,1278.2135656085,947.083570294778,1609.34356092223,34
2022-09-10,3,1041,1110.71428571429,1278.05467735898,946.945634025005,1609.16372069295,34
2022-09-11,3,1036,1118.71428571429,1277.89158242806,946.80403274378,1608.97913211233,34
2022-09-12,3,1311,1132.57142857143,1277.72436225637,946.658837168925,1608.78988734381,34
2022-09-13,3,1228,1141.57142857143,1277.55309951161,946.510119088778,1608.59607993445,34
2022-09-14,3,1133,1147.28571428571,1277.37787806116,946.357951338118,1608.3978047842,34
2022-09-15,3,1153,1150.42857142857,1277.19878294423,946.202407773801,1608.19515811467,34
2022-09-16,3,1208,1158.57142857143,1277.01590034385,946.043563250098,1607.98823743761,34
2022-09-17,3,976,1149.28571428571,1276.82931755838,945.881493593765,1607.777141523,34
2022-09-18,3,866,1125.0,1276.63912297282,945.716275578838,1607.56197036679,34
2022-09-19,3,1142,1100.85714285714,1276.44540602977,945.547986901186,1607.34282515836,34
2022-09-20,3,1074,1078.85714285714,1276.24825720018,945.376706152801,1607.11980824755,34
2022-09-21,3,1067,1069.42857142857,1276.0477679537,945.202512795874,1606.89302311153,34
2022-09-22,3,1110,1063.28571428571,1275.84403072895,945.025487136637,1606.66257432126,34
2022-09-23,3,1120,1050.71428571429,1275.63713890337,944.845710298995,1606.42856750775,34
2022-09-24,3,990,1052.71428571429,1275.42718676298,944.663264197963,1606.191109328,34
2022-09-25,3,955,1065.42857142857,1275.21426947183,944.47823151291,1605.95030743074,34
2022-09-26,3,1262,1082.57142857143,1274.99848304125,944.290695660624,1605.70627042189,34
2022-09-27,3,1195,1099.85714285714,1274.779924299,944.10074076821,1605.45910782979,34
2022-09-28,3,1133,1109.28571428571,1274.55869085808,943.90845164584,1605.20893007033,34
2022-09-29,3,1216,1124.42857142857,1274.33488108552,943.713913759344,1604.95584841169,34
2022-09-30,3,1190,1134.42857142857,1274.10859407088,943.517213202677,1604.69997493908,34
2022-10-01,3,1053,1206.57142857143,1352.8302945285,997.469544594628,1708.19104446236,37
2022-10-02,3,1047,1210.14285714286,1352.58504013107,997.256795794534,1707.91328446761,37
2022-10-03,3,1130,1180.0,1352.33747492161,997.04203246406,1707.63291737916,37
2022-10-04,3,1374,1198.42857142857,1352.08770686353,996.825348212505,1707.35006551455,37
2022-10-05,3,1295,1212.28571428571,1351.83584451857,996.606837167178,1707.06485186997,37
2022-10-06,3,1362,1223.14285714286,1351.58199701272,996.386593943595,1706.77740008185,37
2022-10-07,3,1279,1220.0,1351.32627400197,996.164713615626,1706.48783438831,37
2022-10-08,3,1049,1219.42857142857,1351.06878563802,995.941291685579,1706.19627959046,37
2022-10-09,3,1077,1223.71428571429,1350.80964253402,995.716424054251,1705.90286101379,37
2022-10-10,3,1296,1247.42857142857,1350.54895573014,995.49020699095,1705.60770446933,37
2022-10-11,3,1195,1221.85714285714,1350.28683665918,995.262737103483,1705.31093621488,37
2022-10-12,3,1164,1203.14285714286,1350.02339711216,995.034111308161,1705.01268291616,37
2022-10-13,3,1139,1171.28571428571,1349.75874920388,994.804426799783,1704.71307160799,37
2022-10-14,3,1317,1176.71428571429,1349.49300533851,994.573781021642,1704.41222965538,37
2022-10-15,3,1037,1175.0,1349.22627817516,994.342271635555,1704.11028471476,37
2022-10-16,3,1095,1177.57142857143,1348.95868059352,994.109996491923,1703.80736469512,37
2022-10-17,3,1378,1189.28571428571,1348.69032565953,993.877053599838,1703.50359771923,37
2022-10-18,3,1233,1194.71428571429,1348.42132659106,993.643541097231,1703.19911208489,37
2022-10-19,3,1157,1193.71428571429,1348.1517967237,993.409557221101,1702.8940362263,37
2022-10-20,3,1202,1202.71428571429,1347.88184947661,993.175200277798,1702.58849867542,37
2022-10-21,3,1148,1178.57142857143,1347.61159831842,992.9405686134,1702.28262802345,37
2022-10-22,3,1050,1180.42857142857,1347.34115673331,992.705760584178,1701.97655288244,37
2022-10-23,3,1086,1179.14285714286,1347.07063818705,992.470874527154,1701.67040184695,37
2022-10-24,3,1286,1166.0,1346.80015609332,992.236008730776,1701.36430345586,37
2022-10-25,3,1249,1168.28571428571,1346.52982378002,992.001261405712,1701.05838615434,37
2022-10-26,3,1224,1177.85714285714,1346.25975445581,991.766730655759,1700.75277825586,37
2022-10-27,3,1193,1176.57142857143,1345.9900611767,991.532514448902,1700.44760790449,37
2022-10-28,3,1274,1194.57142857143,1345.72085681289,991.298710588506,1700.14300303727,37
2022-10-29,3,1074,1198.0,1345.45225401573,991.065416684659,1699.8390913468,37
2022-10-30,3,1070,1195.71428571429,1345.18436518481,990.832730125685,1699.53600024394,37
2022-10-31,3,1210,1184.85714285714,1344.91730243532,990.600748049809,1699.23385682083,37
2022-11-01,3,1116,1165.85714285714,1344.65117756552,990.369567317013,1698.93278781402,37
2022-11-02,3,1190,1161.0,1344.38610202444,990.13928448106,1698.63291956782,37
2022-11-03,3,1190,1160.57142857143,1344.12218687982,989.909995761715,1698.33437799792,37
2022-11-04,3,1105,1136.42857142857,1343.8595427862,989.681797017166,1698.03728855524,37
2022-11-05,3,1002,1126.14285714286,1343.59827995328,989.45478371664,1697.74177618993,37
2022-11-06,3,973,1112.28571428571,1343.33850811451,989.229050913235,1697.44796531578,37
2022-11-07,3,1342,1131.14285714286,1343.08033649587,989.00469321697,1697.15597977477,37
2022-11-08,3,1175,1139.57142857143,1342.82387378498,988.781804768052,1696.86594280191,37
2022-11-09,3,1177,1137.71428571429,1342.56922810039,988.560479210385,1696.57797699039,37
2022-11-10,3,1143,1131.0,1342.31650696116,988.340809665297,1696.29220425701,37
2022-11-11,3,1229,1148.71428571429,1342.06581725671,988.122888705529,1696.0087458079,37
2022-11-12,3,1048,1155.28571428571,1341.81726521698,987.906808329453,1695.7277221045,37
2022-11-13,3,975,1155.57142857143,1341.57095638274,987.692659935555,1695.44925282992,37
2022-11-14,3,1319,1152.28571428571,1341.32699557638,987.480534297173,1695.17345685559,37
2022-11-15,3,1207,1156.85714285714,1341.08548687285,987.270521537494,1694.90045220821,37
2022-11-16,3,1180,1157.28571428571,1340.84653357094,987.062711104829,1694.63035603705,37
2022-11-17,3,1197,1165.0,1340.61023816488,986.857191748149,1694.36328458161,37
2022-11-18,3,1275,1171.57142857143,1340.37670231624,986.654051492912,1694.09935313958,37
2022-11-19,3,1042,1170.71428571429,1340.14602682618,986.453377617161,1693.8386760352,37
2022-11-20,3,1077,1185.28571428571,1339.91831160793,986.255256627918,1693.58136658794,37
2022-11-21,3,1355,1190.42857142857,1339.69365565971,986.059774237864,1693.32753708156,37
2022-11-22,3,1264,1198.57142857143,1339.47215703793,985.867015342314,1693.07729873355,37
2022-11-23,3,1261,1210.14285714286,1339.2539128307,985.677063996496,1692.8307616649,37
2022-11-24,3,1208,1211.71428571429,1339.03901913173,985.490003393123,1692.58803487033,37
2022-11-25,3,1230,1205.28571428571,1338.82757101456,985.305915840287,1692.34922618883,37
2022-11-26,3,1037,1204.57142857143,1338.61966250714,985.124882739643,1692.11444227463,37
2022-11-27,3,1021,1196.57142857143,1338.41538656675,984.946984564924,1691.88378856858,37
2022-11-28,3,1349,1195.71428571429,1338.21483505531,984.772300840762,1691.65736926987,37
2022-11-29,3,1275,1197.28571428571,1338.01809871502,984.600910121829,1691.43528730822,37
2022-11-30,3,1228,1192.57142857143,1337.82526714439,984.432889972304,1691.21764431647,37
2022-12-01,3,1251,1198.71428571429,1337.63642877462,984.268316945663,1691.00454060357,37
2022-12-02,3,1202,1194.71428571429,1337.45167084638,984.107266564793,1690.79607512796,37
2022-12-03,3,1066,1198.85714285714,1337.27107938694,983.94981330244,1690.59234547144,37
2022-12-04,3,1094,1209.28571428571,1337.09473918771,983.79603056199,1690.39344781342,37
2022-12-05,3,1247,1194.71428571429,1336.92273378209,983.64599065858,1690.19947690561,37
2022-12-06,3,1204,1184.57142857143,1336.75514542385,983.499764800546,1690.01052604715,37
2022-12-07,3,1180,1177.71428571429,1336.5920550657,983.357423071214,1689.82668706019,37
2022-12-08,3,1126,1159.85714285714,1336.43354233844,983.219034411028,1689.64805026586,37
2022-12-09,3,1236,1164.71428571429,1336.27968553039,983.08466660002,1689.47470446076,37
2022-12-10,3,1030,1159.57142857143,1336.13056156723,982.954386240623,1689.30673689384,37
2022-12-11,3,1059,1154.57142857143,1335.98624599229,982.828258740832,1689.14423324376,37
2022-12-12,3,1256,1155.85714285714,1335.84681294718,982.706348297711,1688.98727759665,37
2022-12-13,3,1162,1149.85714285714,1335.71233515283,982.588717881244,1688.83595242442,37
2022-12-14,3,1235,1157.71428571429,1335.58288389101,982.475429218543,1688.69033856347,37
2022-12-15,3,1234,1173.14285714286,1335.45852898611,982.366542778401,1688.55051519381,37
2022-12-16,3,1285,1180.14285714286,1335.33933878749,982.262117756197,1688.41655981878,37
2022-12-17,3,1076,1186.71428571429,1335.22538015212,982.162212059156,1688.28854824507,37
2022-12-18,3,1005,1179.0,1335.11671842767,982.066882291961,1688.16655456338,37
2022-12-19,3,1419,1202.28571428571,1335.01341743605,981.97618374272,1688.05065112937,37
2022-12-20,3,1244,1214.0,1334.91553945727,981.890170369294,1687.94090854525,37
2022-12-21,3,1246,1215.57142857143,1334.82314521384,981.808894785964,1687.83739564171,37
2022-12-22,3,1217,1213.14285714286,1334.73629385544,981.732408250477,1687.74017946041,37
2022-12-23,3,1147,1193.42857142857,1334.65504294417,981.660760651438,1687.6493252369,37
2022-12-24,3,947,1175.0,1334.57944844005,981.594000496055,1687.56489638405,37
2022-12-25,3,1057,1182.42857142857,1334.50956468709,981.532174898255,1687.48695447593,37
2022-12-26,3,1047,1129.28571428571,1334.44544439966,981.475329567147,1687.41555923218,37
2022-12-27,3,1311,1138.85714285714,1334.38713864938,981.423508795859,1687.35076850289,37
2022-12-28,3,1145,1124.42857142857,1334.33469685232,981.376755450713,1687.29263825393,37
2022-12-29,3,1104,1108.28571428571,1334.28816675677,981.335110960786,1687.24122255275,37
2022-12-30,3,1070,1097.28571428571,1334.24759443127,981.298615307811,1687.19657355472,37
2022-12-31,3,846,1082.85714285714,1334.2130242532,981.267307016449,1687.15874148995,37
2023-01-01,3,978,1067.0,1235.68169879355,903.655920900004,1567.70747668709,35
2023-01-02,3,1111,1077.85714285714,1235.66091593575,903.636721670378,1567.68511020113,35
2023-01-03,3,1079,1045.71428571429,1235.6458058918,903.622414046084,1567.66919773751,35
2023-01-04,3,1061,1035.57142857143,1235.63640339906,903.613028149091,1567.65977864903,35
2023-01-05,3,1031,1025.14285714286,1235.63274158142,903.608592715214,1567.65689044764,35
2023-01-06,3,989,1013.57142857143,1235.63485194101,903.609135087133,1567.66056879489,35
2023-01-07,3,940,1027.0,1235.64276435031,903.614681207742,1567.67084749289,35
2023-01-08,3,811,1003.14285714286,1235.65650704476,903.625255613829,1567.68775847569,35
2023-01-09,3,1206,1016.71428571429,1235.67610661563,903.640881430099,1567.71133180117,35
2023-01-10,3,1054,1013.14285714286,1235.70158800341,903.661580363525,1567.74159564329,35
2023-01-11,3,1057,1012.57142857143,1235.73297449149,903.687372698035,1567.77857628494,35
2023-01-12,3,1081,1019.71428571429,1235.77028770033,903.718277289536,1567.82229811113,35
2023-01-13,3,1092,1034.42857142857,1235.81354758199,903.75431156127,1567.87278360271,35
2023-01-14,3,879,1025.71428571429,1235.86277241502,903.795491499505,1567.93005333054,35
2023-01-15,3,879,1035.42857142857,1235.91797879982,903.841831649571,1567.99412595007,35
2023-01-16,3,1140,1026.0,1235.97918165435,903.89334511221,1568.0650181965,35
2023-01-17,3,1103,1033.0,1236.04639421026,903.950043540284,1568.14274488024,35
2023-01-18,3,1069,1034.71428571429,1236.1196280094,904.011937135802,1568.227318883,35
2023-01-19,3,1117,1039.85714285714,1236.19889290078,904.079034647294,1568.31875115426,35
2023-01-20,3,1046,1033.28571428571,1236.28419703783,904.151343367508,1568.41705070816,35
2023-01-21,3,901,1036.42857142857,1236.37554687621,904.228869131458,1568.52222462097,35
2023-01-22,3,871,1035.28571428571,1236.47294717187,904.311616314793,1568.63427802894,35
2023-01-23,3,1151,1036.85714285714,1236.57640097957,904.399587832512,1568.75321412664,35
2023-01-24,3,1128,1040.42857142857,1236.68590965188,904.492785138009,1568.87903416575,35
2023-01-25,3,1071,1040.71428571429,1236.80147283843,904.591208222458,1569.0117374544,35
2023-01-26,3,1266,1062.0,1236.92308848567,904.69485561453,1569.15132135681,35
2023-01-27,3,1164,1078.85714285714,1237.05075283702,904.803724380454,1569.29778129359,35
2023-01-28,3,973,1089.14285714286,1237.18446043339,904.917810124404,1569.45111074238,35
2023-01-29,3,941,1099.14285714286,1237.3242041141,905.037106989233,1569.61130123896,35
2023-01-30,3,1295,1119.71428571429,1237.46997501823,905.161607657536,1569.77834237893,35
2023-01-31,3,1156,1123.71428571429,1237.62176258639,905.291303353055,1569.95222181972,35
2023-02-01,3,1122,1131.0,1237.77955456282,905.426183842422,1570.13292528322,35
2023-02-02,3,1150,1114.42857142857,1237.94333699797,905.566237437233,1570.3204365587,35
2023-02-03,3,1159,1113.71428571429,1238.11309425142,905.711450996467,1570.51473750638,35
2023-02-04,3,975,1114.0,1238.28880899529,905.861809929241,1570.71580806134,35
2023-02-05,3,973,1118.57142857143,1238.47046221793,906.0172981979,1570.92362623796,35
2023-02-06,3,1240,1110.71428571429,1238.65803322813,906.177898321449,1571.13816813481,35
2023-02-07,3,1128,1106.71428571429,1238.85149965967,906.343591379324,1571.35940794001,35
2023-02-08,3,1150,1110.71428571429,1239.05083747629,906.514357015498,1571.58731793709,35
2023-02-09,3,1073,1099.71428571429,1239.25602097708,906.690173442929,1571.82186851124,35
2023-02-10,3,1194,1104.71428571429,1239.46702280225,906.871017448351,1572.06302815614,35
2023-02-11,3,1066,1117.71428571429,1239.68381393928,907.056864397395,1572.31076348117,35
2023-02-12,3,1043,1127.71428571429,1239.90636372959,907.247688240057,1572.56503921913,35
2023-02-13,3,1348,1143.14285714286,1240.13463987545,907.443461516508,1572.82581823439,35
2023-02-14,3,1153,1146.71428571429,1240.36860844743,907.644155363237,1573.09306153163,35
2023-02-15,3,1153,1147.14285714286,1240.60823389219,907.84973951954,1573.36672826484,35
2023-02-16,3,1258,1173.57142857143,1240.85347904067,908.060182334346,1573.646775747,35
2023-02-17,3,1278,1185.57142857143,1241.10430511674,908.275450773389,1573.9331594601,35
2023-02-18,3,988,1174.42857142857,1241.36067174619,908.495510426712,1574.22583306568,35
2023-02-19,3,975,1164.71428571429,1241.62253696616,908.720325516527,1574.5247484158,35
2023-02-20,3,1303,1158.28571428571,1241.88985723497,908.949858905394,1574.82985556454,35
2023-02-21,3,1185,1162.85714285714,1242.16258744233,909.184072104767,1575.14110277989,35
2023-02-22,3,1202,1169.85714285714,1242.44068092002,909.422925283858,1575.45843655617,35
2023-02-23,3,1302,1176.14285714286,1242.72408945288,909.666377278862,1575.7818016269,35
2023-02-24,3,1244,1171.28571428571,1243.0127632903,909.914385602505,1576.1111409781,35
2023-02-25,3,982,1170.42857142857,1243.30665115802,910.16690645395,1576.44639586209,35
2023-02-26,3,953,1167.28571428571,1243.6057002704,910.42389472903,1576.78750581178,35
2023-02-27,3,1191,1151.28571428571,1243.90985634308,910.685304030835,1577.13440865533,35
2023-02-28,3,1227,1157.28571428571,1244.21906360601,910.951086680629,1577.4870405314,35
2023-03-01,3,1151,1150.0,1244.53326481692,911.221193729113,1577.84533590473,35
2023-03-02,3,1173,1131.57142857143,1244.85240127517,911.495574968031,1578.2092275823,35
2023-03-03,3,1246,1131.85714285714,1245.17641283598,911.774178942106,1578.57864672985,35
2023-03-04,3,1066,1143.85714285714,1245.50523792512,912.056952961331,1578.95352288892,35
2023-03-05,3,1063,1159.57142857143,1245.83881355395,912.343843113582,1579.33378399432,35
2023-03-06,3,1323,1178.42857142857,1246.17707533482,912.634794277584,1579.71935639207,35
2023-03-07,3,1214,1176.57142857143,1246.51995749699,912.92975013621,1580.11016485777,35
2023-03-08,3,1142,1175.28571428571,1246.8673929028,913.228653190113,1580.50613261548,35
2023-03-09,3,1193,1178.14285714286,1247.21931306431,913.531444771702,1580.90718135692,35
2023-03-10,3,1250,1178.71428571429,1247.57564816038,913.838065059449,1581.3132312613,35
2023-03-11,3,1038,1174.71428571429,1247.93632705399,914.148453092537,1581.72420101544,35
2023-03-12,3,1048,1172.57142857143,1248.30127731012,914.462546785832,1582.14000783441,35
2023-03-13,3,1346,1175.85714285714,1248.6704252139,914.7802829452,1582.5605674826,35
2023-03-14,3,1181,1171.14285714286,1249.04369578918,915.101597283149,1582.98579429521,35
2023-03-15,3,1177,1176.14285714286,1249.42101281751,915.426424434799,1583.41560120023,35
2023-03-16,3,1270,1187.14285714286,1249.80229885747,915.754697974192,1583.84989974075,35
2023-03-17,3,1281,1191.57142857143,1250.18747526437,916.086350430918,1584.28860009782,35
2023-03-18,3,1116,1202.71428571429,1250.57646221038,916.421313307078,1584.73161111368,35
2023-03-19,3,1091,1208.85714285714,1250.96917870496,916.759517094559,1585.17884031537,35
2023-03-20,3,1319,1205.0,1251.36554261576,917.100891292651,1585.63019393887,35
2023-03-21,3,1258,1216.0,1251.76547068977,917.445364425961,1586.08557695358,35
2023-03-22,3,1152,1212.42857142857,1252.16887857493,917.792864062668,1586.5448930872,35
